"","health_board","LSOA_name","LSOA_code","patients","Locality","total_locality_pop","prop_of_locality","Code","items","cost","quantity","item","items_per_lsoa","cost_per_lsoa","quantity_per_lsoa"
"1399","Cardiff and Vale University Health Board","The Vale of Glamorgan 006C","W01001088",2333,"The Vale of Glamorgan",131808,0.0176999878611313,"6B6",45076,815470.6372,91287,"inhalers",797.844652828356,14433.820379549,1615.7787918791
"1400","Cardiff and Vale University Health Board","The Vale of Glamorgan 006D","W01001089",1810,"The Vale of Glamorgan",131808,0.0137320951687303,"6B6",45076,815470.6372,91287,"inhalers",618.987921825686,11198.1203973355,1253.56177166788
"1401","Cardiff and Vale University Health Board","The Vale of Glamorgan 006E","W01001090",1568,"The Vale of Glamorgan",131808,0.0118960912842923,"6B6",45076,815470.6372,91287,"inhalers",536.22821073076,9700.91313979121,1085.95848506919
"1402","Cardiff and Vale University Health Board","The Vale of Glamorgan 010A","W01001091",1684,"The Vale of Glamorgan",131808,0.0127761592619568,"6B6",45076,815470.6372,91287,"inhalers",575.898154891964,10418.5827343166,1166.29725054625
"1403","Cardiff and Vale University Health Board","The Vale of Glamorgan 007B","W01001092",2268,"The Vale of Glamorgan",131808,0.0172068463219228,"6B6",45076,815470.6372,91287,"inhalers",775.615804806992,14031.6779343409,1570.76138018937
"1404","Cardiff and Vale University Health Board","The Vale of Glamorgan 013C","W01001093",1784,"The Vale of Glamorgan",131808,0.0135348385530469,"6B6",45076,815470.6372,91287,"inhalers",610.09638261714,11037.2634192522,1235.55480699199
"1405","Cardiff and Vale University Health Board","The Vale of Glamorgan 007C","W01001094",1315,"The Vale of Glamorgan",131808,0.00997663267783443,"6B6",45076,815470.6372,91287,"inhalers",449.706694586065,8135.65100690398,910.736867261471
"1406","Cardiff and Vale University Health Board","The Vale of Glamorgan 007D","W01001095",1555,"The Vale of Glamorgan",131808,0.0117974629764506,"6B6",45076,815470.6372,91287,"inhalers",531.782441126487,9620.48465074957,1076.95500273125
"1407","Cardiff and Vale University Health Board","The Vale of Glamorgan 007E","W01001096",1396,"The Vale of Glamorgan",131808,0.0105911629036174,"6B6",45076,815470.6372,91287,"inhalers",477.407259043457,8636.78236170187,966.83548798252
"1408","Cardiff and Vale University Health Board","The Vale of Glamorgan 007F","W01001097",1700,"The Vale of Glamorgan",131808,0.0128975479485312,"6B6",45076,815470.6372,91287,"inhalers",581.369871327992,10517.5716439063,1177.37845957757
"1409","Cardiff and Vale University Health Board","The Vale of Glamorgan 010B","W01001098",1056,"The Vale of Glamorgan",131808,0.00801165331391114,"6B6",45076,815470.6372,91287,"inhalers",361.133284777859,6533.26803292061,731.359796067007
"1410","Cardiff and Vale University Health Board","The Vale of Glamorgan 013D","W01001099",1298,"The Vale of Glamorgan",131808,0.00984765719834911,"6B6",45076,815470.6372,91287,"inhalers",443.892995872785,8030.47529046492,898.963082665696
"1411","Cardiff and Vale University Health Board","The Vale of Glamorgan 010C","W01001100",1568,"The Vale of Glamorgan",131808,0.0118960912842923,"6B6",45076,815470.6372,91287,"inhalers",536.22821073076,9700.91313979121,1085.95848506919
"1412","Cardiff and Vale University Health Board","The Vale of Glamorgan 013E","W01001101",1635,"The Vale of Glamorgan",131808,0.0124044064093227,"6B6",45076,815470.6372,91287,"inhalers",559.141023306628,10115.4291986981,1132.36104788784
"1413","Cardiff and Vale University Health Board","The Vale of Glamorgan 013F","W01001102",1644,"The Vale of Glamorgan",131808,0.0124726875455208,"6B6",45076,815470.6372,91287,"inhalers",562.218863801894,10171.1104603423,1138.59422796795
"1414","Cardiff and Vale University Health Board","The Vale of Glamorgan 010D","W01001103",1180,"The Vale of Glamorgan",131808,0.00895241563486283,"6B6",45076,815470.6372,91287,"inhalers",403.539087157077,7300.43208224084,817.239166059723
"1415","Cardiff and Vale University Health Board","The Vale of Glamorgan 004E","W01001104",2124,"The Vale of Glamorgan",131808,0.0161143481427531,"6B6",45076,815470.6372,91287,"inhalers",726.370356882739,13140.7777480335,1471.0304989075
"1416","Cardiff and Vale University Health Board","The Vale of Glamorgan 001A","W01001105",3098,"The Vale of Glamorgan",131808,0.0235038844379704,"6B6",45076,815470.6372,91287,"inhalers",1059.46109492595,19166.7276193069,2145.599098689
"1417","Cardiff and Vale University Health Board","The Vale of Glamorgan 011A","W01001106",1498,"The Vale of Glamorgan",131808,0.0113650157805293,"6B6",45076,815470.6372,91287,"inhalers",512.289451323137,9267.83666033625,1037.47819555717
"1418","Cardiff and Vale University Health Board","The Vale of Glamorgan 011B","W01001107",1607,"The Vale of Glamorgan",131808,0.0121919762078174,"6B6",45076,815470.6372,91287,"inhalers",549.565519543579,9942.19860691612,1112.96893208303
"1419","Cardiff and Vale University Health Board","The Vale of Glamorgan 014A","W01001108",1818,"The Vale of Glamorgan",131808,0.0137927895120175,"6B6",45076,815470.6372,91287,"inhalers",621.7237800437,11247.6148521304,1259.10237618354
"1420","Cardiff and Vale University Health Board","The Vale of Glamorgan 011C","W01001109",1485,"The Vale of Glamorgan",131808,0.0112663874726875,"6B6",45076,815470.6372,91287,"inhalers",507.843681718864,9187.40817129461,1028.47471321923
"1421","Cardiff and Vale University Health Board","The Vale of Glamorgan 011D","W01001110",2143,"The Vale of Glamorgan",131808,0.0162584972080602,"6B6",45076,815470.6372,91287,"inhalers",732.868020150522,13258.3270781713,1484.18943463219
"1422","Cardiff and Vale University Health Board","The Vale of Glamorgan 011E","W01001111",1536,"The Vale of Glamorgan",131808,0.0116533139111435,"6B6",45076,815470.6372,91287,"inhalers",525.284777858704,9502.9353206118,1063.79606700655
"1423","Cardiff and Vale University Health Board","The Vale of Glamorgan 011F","W01001112",1298,"The Vale of Glamorgan",131808,0.00984765719834911,"6B6",45076,815470.6372,91287,"inhalers",443.892995872785,8030.47529046492,898.963082665696
"1424","Cardiff and Vale University Health Board","The Vale of Glamorgan 003A","W01001113",2365,"The Vale of Glamorgan",131808,0.0179427652342802,"6B6",45076,815470.6372,91287,"inhalers",808.788085700413,14631.7981987285,1637.94120994173
"1425","Cardiff and Vale University Health Board","The Vale of Glamorgan 008A","W01001114",1689,"The Vale of Glamorgan",131808,0.0128140932265113,"6B6",45076,815470.6372,91287,"inhalers",577.608066278223,10449.5167685634,1169.76012836854
"1426","Cardiff and Vale University Health Board","The Vale of Glamorgan 008B","W01001115",2300,"The Vale of Glamorgan",131808,0.0174496236950716,"6B6",45076,815470.6372,91287,"inhalers",786.559237679048,14229.6557535203,1592.923798252
"1427","Cardiff and Vale University Health Board","The Vale of Glamorgan 005A","W01001116",2103,"The Vale of Glamorgan",131808,0.0159550254916242,"6B6",45076,815470.6372,91287,"inhalers",719.188729060452,13010.854804197,1456.4864120539
"1428","Cardiff and Vale University Health Board","The Vale of Glamorgan 014B","W01001117",1369,"The Vale of Glamorgan",131808,0.0103863194950231,"6B6",45076,815470.6372,91287,"inhalers",468.17373755766,8469.73857676924,948.13594774217
"1429","Cardiff and Vale University Health Board","The Vale of Glamorgan 014C","W01001118",0,"The Vale of Glamorgan",131808,0,"6B6",45076,815470.6372,91287,"inhalers",0,0,0
"1430","Cardiff and Vale University Health Board","The Vale of Glamorgan 003B","W01001119",1913,"The Vale of Glamorgan",131808,0.014513534838553,"6B6",45076,815470.6372,91287,"inhalers",654.212096382617,11835.3615028193,1324.89705480699
"1431","Cardiff and Vale University Health Board","The Vale of Glamorgan 014D","W01001120",1249,"The Vale of Glamorgan",131808,0.00947590434571498,"6B6",45076,815470.6372,91287,"inhalers",427.135864287448,7727.32175484644,865.026880007283
"1432","Cardiff and Vale University Health Board","The Vale of Glamorgan 014E","W01001121",1838,"The Vale of Glamorgan",131808,0.0139445253702355,"6B6",45076,815470.6372,91287,"inhalers",628.563425588735,11371.3509891175,1272.95388747269
"1433","Cardiff and Vale University Health Board","The Vale of Glamorgan 014F","W01001122",2688,"The Vale of Glamorgan",131808,0.0203932993445011,"6B6",45076,815470.6372,91287,"inhalers",919.248361252731,16630.1368110706,1861.64311726147
"1434","Cardiff and Vale University Health Board","The Vale of Glamorgan 005B","W01001123",1570,"The Vale of Glamorgan",131808,0.0119112648701141,"6B6",45076,815470.6372,91287,"inhalers",536.912175285263,9713.28675348993,1087.34363619811
"1435","Cardiff and Vale University Health Board","The Vale of Glamorgan 005C","W01001124",1525,"The Vale of Glamorgan",131808,0.0115698591891236,"6B6",45076,815470.6372,91287,"inhalers",521.522972808934,9434.88044526888,1056.17773579752
"1436","Cardiff and Vale University Health Board","The Vale of Glamorgan 005D","W01001125",1473,"The Vale of Glamorgan",131808,0.0111753459577567,"6B6",45076,815470.6372,91287,"inhalers",503.739894391843,9113.16648910233,1020.16380644574
"1437","Cardiff and Vale University Health Board","The Vale of Glamorgan 005E","W01001126",0,"The Vale of Glamorgan",131808,0,"6B6",45076,815470.6372,91287,"inhalers",0,0,0
"1438","Cardiff and Vale University Health Board","The Vale of Glamorgan 001B","W01001127",1616,"The Vale of Glamorgan",131808,0.0122602573440155,"6B6",45076,815470.6372,91287,"inhalers",552.643360038844,9997.87986856033,1119.20211216315
"1439","Cardiff and Vale University Health Board","The Vale of Glamorgan 001C","W01001128",1802,"The Vale of Glamorgan",131808,0.0136714008254431,"6B6",45076,815470.6372,91287,"inhalers",616.252063607672,11148.6259425407,1248.02116715222
"1440","Cardiff and Vale University Health Board","The Vale of Glamorgan 004F","W01001129",1801,"The Vale of Glamorgan",131808,0.0136638140325322,"6B6",45076,815470.6372,91287,"inhalers",615.91008133042,11142.4391356913,1247.32859158776
"1441","Cardiff and Vale University Health Board","The Vale of Glamorgan 005F","W01001130",1316,"The Vale of Glamorgan",131808,0.00998421947074533,"6B6",45076,815470.6372,91287,"inhalers",450.048676863316,8141.83781375334,911.429442825929
"1442","Cardiff and Vale University Health Board","The Vale of Glamorgan 008C","W01001131",1966,"The Vale of Glamorgan",131808,0.0149156348628308,"6B6",45076,815470.6372,91287,"inhalers",672.33715707696,12163.2622658352,1361.60355972323
"1443","Cardiff and Vale University Health Board","The Vale of Glamorgan 008D","W01001132",2024,"The Vale of Glamorgan",131808,0.015355668851663,"6B6",45076,815470.6372,91287,"inhalers",692.172129157562,12522.0970630978,1401.77294246176
"1444","Cardiff and Vale University Health Board","The Vale of Glamorgan 008E","W01001133",2214,"The Vale of Glamorgan",131808,0.0167971595047342,"6B6",45076,815470.6372,91287,"inhalers",757.148761835397,13697.5903644756,1533.36229970867
"1445","Cardiff and Vale University Health Board","The Vale of Glamorgan 008F","W01001134",1225,"The Vale of Glamorgan",131808,0.00929382131585336,"6B6",45076,815470.6372,91287,"inhalers",418.928289633406,7578.83839046188,848.405066460306
"1446","Cardiff and Vale University Health Board","The Vale of Glamorgan 003C","W01001135",2399,"The Vale of Glamorgan",131808,0.0182007161932508,"6B6",45076,815470.6372,91287,"inhalers",820.415483126973,14842.1496316066,1661.48877913328
"1447","Cardiff and Vale University Health Board","The Vale of Glamorgan 003D","W01001136",1629,"The Vale of Glamorgan",131808,0.0123588856518572,"6B6",45076,815470.6372,91287,"inhalers",557.089129643117,10078.308357602,1128.20559450109
"1448","Cardiff and Vale University Health Board","Cardiff 036A","W01001694",2618,"Cardiff",404541,0.00647153193372242,"6A8",138024,2161504.7164,258247,"inhalers",893.226723620103,13988.2467970742,1671.25370728801
"1449","Cardiff and Vale University Health Board","Cardiff 036B","W01001695",4544,"Cardiff",404541,0.011232483234085,"6A8",138024,2161504.7164,258247,"inhalers",1550.35226590135,24279.0654873588,2900.75509775276
"1450","Cardiff and Vale University Health Board","Cardiff 036C","W01001696",1989,"Cardiff",404541,0.00491668335224365,"6A8",138024,2161504.7164,258247,"inhalers",678.620303010078,10627.43425492,1269.71872566687
"1451","Cardiff and Vale University Health Board","Cardiff 036D","W01001697",1942,"Cardiff",404541,0.00480050229766575,"6A8",138024,2161504.7164,258247,"inhalers",662.584529133017,10376.3083574936,1239.71531686529
"1452","Cardiff and Vale University Health Board","Cardiff 036E","W01001698",2597,"Cardiff",404541,0.00641962124976208,"6A8",138024,2161504.7164,258247,"inhalers",886.061803377161,13876.0416088624,1657.84792888731
"1453","Cardiff and Vale University Health Board","Cardiff 049A","W01001699",3351,"Cardiff",404541,0.00828346199767144,"6A8",138024,2161504.7164,258247,"inhalers",1143.3165587666,17904.742176087,2139.17921051266
"1454","Cardiff and Vale University Health Board","Cardiff 045A","W01001702",2006,"Cardiff",404541,0.00495870628687821,"6A8",138024,2161504.7164,258247,"inhalers",684.420476540079,10718.2670263296,1280.57102246744
"1455","Cardiff and Vale University Health Board","Cardiff 045B","W01001703",1405,"Cardiff",404541,0.00347307195067991,"6A8",138024,2161504.7164,258247,"inhalers",479.367282920643,7507.06140179116,896.910412047234
"1456","Cardiff and Vale University Health Board","Cardiff 041A","W01001704",1913,"Cardiff",404541,0.00472881611505385,"6A8",138024,2161504.7164,258247,"inhalers",652.690115464193,10221.3583356772,1221.20257526431
"1457","Cardiff and Vale University Health Board","Cardiff 045C","W01001705",2163,"Cardiff",404541,0.00534680044791504,"6A8",138024,2161504.7164,258247,"inhalers",737.986785023026,11557.134385818,1380.79517527272
"1458","Cardiff and Vale University Health Board","Cardiff 041B","W01001706",1399,"Cardiff",404541,0.00345824032669124,"6A8",138024,2161504.7164,258247,"inhalers",477.320162851231,7475.00277658779,893.080189647032
"1459","Cardiff and Vale University Health Board","Cardiff 041C","W01001707",2193,"Cardiff",404541,0.00542095856785839,"6A8",138024,2161504.7164,258247,"inhalers",748.222385370086,11717.4275118349,1399.94628727373
"1460","Cardiff and Vale University Health Board","Cardiff 045D","W01001708",1920,"Cardiff",404541,0.00474611967637396,"6A8",138024,2161504.7164,258247,"inhalers",655.07842221184,10258.7600650812,1225.67116806455
"1461","Cardiff and Vale University Health Board","Cardiff 040A","W01001709",0,"Cardiff",404541,0,"6A8",138024,2161504.7164,258247,"inhalers",0,0,0
"1462","Cardiff and Vale University Health Board","Cardiff 040B","W01001710",2037,"Cardiff",404541,0.005035336344153,"6A8",138024,2161504.7164,258247,"inhalers",694.997263565374,10883.903256547,1300.36050486848
"1463","Cardiff and Vale University Health Board","Cardiff 040C","W01001711",2123,"Cardiff",404541,0.00524792295465725,"6A8",138024,2161504.7164,258247,"inhalers",724.339317893613,11343.4102177955,1355.26035927137
"1464","Cardiff and Vale University Health Board","Cardiff 040D","W01001712",1596,"Cardiff",404541,0.00394521198098586,"6A8",138024,2161504.7164,258247,"inhalers",544.533938463592,8527.59430409872,1018.83915845365
"1465","Cardiff and Vale University Health Board","Cardiff 040E","W01001713",1869,"Cardiff",404541,0.00462005087247028,"6A8",138024,2161504.7164,258247,"inhalers",637.677901621838,9986.26175085245,1193.11427766283
"1466","Cardiff and Vale University Health Board","Cardiff 035A","W01001714",1655,"Cardiff",404541,0.0040910562835411,"6A8",138024,2161504.7164,258247,"inhalers",564.663952479477,8842.83745193194,1056.50301205564
